Date,Price,"Total Return (Gross, Unhedged)"
2001-12-20,118.25821,126.818
2001-12-21,117.70525,126.25
2001-12-24,118.1682,126.803
2001-12-26,118.1682,126.844
2001-12-27,116.820015,125.429
2001-12-28,116.4091,125.012
2001-12-31,116.335464,124.722
2002-01-02,116.99604,125.463
2002-01-03,117.24452,125.746
2002-01-04,116.799095,125.294
2002-01-07,117.59411,126.197
2002-01-08,117.45786,126.072
2002-01-09,116.92984,125.532
2002-01-10,117.470116,126.125
2002-01-11,117.716446,126.406
2002-01-14,118.16481,126.941
2002-01-15,118.18143,126.979
2002-01-16,118.66734,127.514
2002-01-17,118.42993,127.282
2002-01-18,118.13956,126.994
2002-01-22,118.36301,127.311
2002-01-23,118.45521,127.429
2002-01-24,117.59176,126.532
2002-01-25,116.69355,125.599
2002-01-28,116.81207,125.785
2002-01-29,117.06192,126.07
2002-01-30,117.51091,126.566
2002-01-31,118.04309,127.151
2002-02-01,118.33866,127.485
2002-02-04,118.82609,128.064
2002-02-05,119.02245,128.293
2002-02-06,118.56346,127.824
2002-02-07,117.10654,126.293
2002-02-08,117.312675,126.533
2002-02-11,117.22496,126.499
2002-02-12,116.51542,125.764
2002-02-13,116.49343,125.76
2002-02-14,116.95006,126.266
2002-02-15,117.62657,127.006
2002-02-19,117.35743,126.8
2002-02-20,117.113495,126.56
2002-02-21,116.812164,126.259
2002-02-22,117.315926,126.815
2002-02-25,116.98019,126.518
2002-02-26,116.51972,126.048
2002-02-27,116.6349,126.19
2002-02-28,116.61411,126.188
2002-03-01,116.00817,125.56
2002-03-04,116.084946,125.702
2002-03-05,115.379654,124.968
2002-03-06,114.81895,124.388
2002-03-07,114.33152,123.887
2002-03-08,114.381905,123.961
2002-03-11,114.54489,124.195
2002-03-12,114.379326,124.038
2002-03-13,114.07857,123.736
2002-03-14,113.658554,123.307
2002-03-15,113.82466,123.505
2002-03-18,114.09301,123.852
2002-03-19,113.92904,123.697
2002-03-20,113.55391,123.315
2002-03-21,113.25801,123.019
2002-03-22,113.24164,123.022
2002-03-25,113.05169,122.878
2002-03-26,113.27354,123.136
2002-03-27,113.95198,123.882
2002-03-28,113.09971,122.99
2002-04-01,113.09665,123.07
2002-04-02,113.16472,123.163
2002-04-03,113.80977,123.875
2002-04-04,114.36694,124.492
2002-04-05,114.155464,124.285
2002-04-08,113.90272,124.075
2002-04-09,113.7484,123.929
2002-04-10,113.53173,123.717
2002-04-11,114.261345,124.519
2002-04-12,114.26585,124.544
2002-04-15,114.51139,124.867
2002-04-16,113.70485,124.023
2002-04-17,113.68564,124.022
2002-04-18,113.36482,123.699
2002-04-19,113.304955,123.655
2002-04-22,113.68959,124.127
2002-04-23,113.30059,123.73
2002-04-24,113.60132,124.073
2002-04-25,114.23115,124.768
2002-04-26,114.57991,125.162
2002-04-29,113.96235,124.56
2002-04-30,113.66143,124.566
2002-05-01,114.07259,125.029
2002-05-02,113.42142,124.348
2002-05-03,113.93706,124.923
2002-05-06,113.93706,124.983
2002-05-07,113.98519,125.055
2002-05-08,113.507355,124.56
2002-05-09,113.147766,124.193
2002-05-10,112.99699,124.051
2002-05-13,112.89465,124.001
2002-05-14,112.615654,123.72
2002-05-15,112.59442,123.718
2002-05-16,112.61585,123.761
2002-05-17,112.15458,123.284
2002-05-20,112.803604,124.043
2002-05-21,112.87347,124.138
2002-05-22,112.901924,124.189
2002-05-23,113.02145,124.338
2002-05-24,113.0858,124.427
2002-05-28,112.738785,124.134
2002-05-29,112.8959,124.323
2002-05-30,112.974686,124.428
2002-05-31,112.75308,124.21
2002-06-03,112.75308,124.271
2002-06-04,112.75308,124.291
2002-06-05,113.12091,124.714
2002-06-06,113.19533,124.816
2002-06-07,113.10197,124.734
2002-06-10,113.34141,125.057
2002-06-11,113.11042,124.825
2002-06-12,113.28678,125.038
2002-06-13,114.50736,126.395
2002-06-14,115.152176,127.122
2002-06-17,115.025085,127.058
2002-06-18,115.29127,127.355
2002-06-19,115.589386,127.702
2002-06-20,115.22855,127.327
2002-06-21,115.20513,127.322
2002-06-24,115.99912,128.252
2002-06-25,115.293945,127.5
2002-06-26,116.368416,128.697
2002-06-27,116.33116,128.677
2002-06-28,115.62944,127.928
2002-07-01,114.97055,127.926
2002-07-02,114.96249,127.935
2002-07-03,114.83079,127.811
2002-07-05,113.91465,126.842
2002-07-08,113.76729,126.741
2002-07-09,113.854004,126.856
2002-07-10,114.446304,127.529
2002-07-11,115.19529,128.374
2002-07-12,115.62283,128.865
2002-07-15,115.98285,129.322
2002-07-16,115.88696,129.236
2002-07-17,115.16135,128.457
2002-07-18,115.27445,128.602
2002-07-19,115.784485,129.184
2002-07-22,116.06698,129.555
2002-07-23,115.836044,129.321
2002-07-24,116.642105,130.229
2002-07-25,116.34599,129.923
2002-07-26,116.32893,129.925
2002-07-29,115.73221,129.328
2002-07-30,115.74351,129.361
2002-07-31,115.71932,129.729
2002-08-01,116.32617,130.421
2002-08-02,116.73475,130.893
2002-08-05,117.638176,131.953
2002-08-06,117.17249,131.458
2002-08-07,118.027756,132.425
2002-08-08,117.73046,132.116
2002-08-09,118.18982,132.644
2002-08-12,118.68447,133.252
2002-08-13,118.66996,133.256
2002-08-14,119.43701,134.125
2002-08-15,118.10508,132.67
2002-08-16,118.02884,132.606
2002-08-19,118.00907,132.644
2002-08-20,118.43223,133.132
2002-08-21,117.84338,132.5
2002-08-22,117.26899,131.884
2002-08-23,117.6379,132.313
2002-08-26,117.6379,132.373
2002-08-27,117.65133,132.408
2002-08-28,118.54087,133.413
2002-08-29,118.860344,133.786
2002-08-30,118.716805,133.647
2002-09-03,119.31125,135.443
2002-09-04,119.37212,135.531
2002-09-05,119.29816,135.468
2002-09-06,119.330086,135.523
2002-09-09,119.1689,135.402
2002-09-10,118.49614,134.665
2002-09-11,118.00875,134.137
2002-09-12,118.658485,134.887
2002-09-13,118.85981,135.133
2002-09-16,119.52897,135.945
2002-09-17,119.156685,135.546
2002-09-18,119.604904,136.07
2002-09-19,120.17024,136.725
2002-09-20,119.55517,136.054
2002-09-23,119.81247,136.402
2002-09-24,119.86188,136.478
2002-09-25,119.306816,135.874
2002-09-26,118.99906,135.547
2002-09-27,119.04993,135.624
2002-09-30,119.822945,136.553
2002-10-01,119.40929,136.107
2002-10-02,118.987015,135.651
2002-10-03,118.60874,135.245
2002-10-04,118.42051,135.053
2002-10-07,119.18001,135.968
2002-10-08,119.26352,136.082
2002-10-09,119.38165,136.235
2002-10-10,118.55519,135.324
2002-10-11,118.31024,135.068
2002-10-14,118.02439,134.805
2002-10-15,116.97748,133.646
2002-10-16,116.62593,133.27
2002-10-17,116.936424,133.64
2002-10-18,116.75287,133.453
2002-10-21,116.5991,133.339
2002-10-22,116.01962,132.707
2002-10-23,116.687386,133.479
2002-10-24,116.30009,133.062
2002-10-25,116.696144,133.528
2002-10-28,117.11321,134.057
2002-10-29,117.50337,134.517
2002-10-30,117.25909,134.261
2002-10-31,117.47284,134.854
2002-11-01,117.05189,134.398
2002-11-04,116.60597,133.954
2002-11-05,116.06141,133.359
2002-11-06,115.91181,133.21
2002-11-07,116.85367,134.293
2002-11-08,117.395424,134.925
2002-11-11,117.821495,135.466
2002-11-12,118.08654,135.785
2002-11-13,117.87827,135.569
2002-11-14,117.33884,134.98
2002-11-15,117.31984,134.978
2002-11-18,117.217125,134.922
2002-11-19,117.363625,135.107
2002-11-20,117.42079,135.191
2002-11-21,116.39021,134.047
2002-11-22,116.348236,134.02
2002-11-25,116.3114,134.038
2002-11-26,116.74671,134.549
2002-11-27,115.92816,133.645
2002-11-29,115.88165,133.632
2002-12-02,115.42834,133.172
2002-12-03,115.73431,133.543
2002-12-04,116.03204,133.905
2002-12-05,116.50378,134.466
2002-12-06,116.89564,134.936
2002-12-09,117.06575,135.192
2002-12-10,116.82575,134.937
2002-12-11,116.91314,135.057
2002-12-12,117.218094,135.427
2002-12-13,117.25953,135.495
2002-12-16,117.14683,135.426
2002-12-17,117.0263,135.308
2002-12-18,117.5987,135.985
2002-12-19,117.68165,136.1
2002-12-20,117.49723,135.909
2002-12-23,117.600204,136.088
2002-12-24,117.54107,136.04
2002-12-26,117.54107,136.08
2002-12-27,118.223976,136.884
2002-12-30,118.35696,137.097
2002-12-31,118.819145,137.421
2003-01-02,117.74702,136.233
2003-01-03,117.507225,135.979
2003-01-06,117.53863,136.074
2003-01-07,117.61428,136.181
2003-01-08,118.17423,136.841
2003-01-09,118.05845,136.729
2003-01-10,118.298874,137.024
2003-01-13,117.90195,136.629
2003-01-14,117.95383,136.708
2003-01-15,117.92778,136.698
2003-01-16,118.04615,136.854
2003-01-17,119.122665,138.106
2003-01-21,119.3099,138.4
2003-01-22,119.26258,138.365
2003-01-23,119.49913,138.656
2003-01-24,120.58957,139.924
2003-01-27,120.89485,140.333
2003-01-28,120.673996,140.1
2003-01-29,120.65314,140.096
2003-01-30,119.88378,139.235
2003-01-31,119.58751,139.305
2003-02-03,119.314926,139.051
2003-02-04,120.11946,139.996
2003-02-05,120.01597,139.897
2003-02-06,120.04807,139.954
2003-02-07,120.123116,140.06
2003-02-10,119.88383,139.844
2003-02-11,120.09366,140.105
2003-02-12,120.559944,140.661
2003-02-13,120.44426,140.548
2003-02-14,119.92359,139.969
2003-02-18,119.809,139.917
2003-02-19,120.330536,140.536
2003-02-20,120.47269,140.72
2003-02-21,119.924324,140.109
2003-02-24,120.04999,140.313
2003-02-25,119.87823,140.136
2003-02-26,119.63068,139.871
2003-02-27,118.9362,139.092
2003-02-28,119.72994,140.025
2003-03-03,120.29035,140.735
2003-03-04,120.20202,140.653
2003-03-05,120.197716,140.668
2003-03-06,120.21506,140.708
2003-03-07,120.704506,141.296
2003-03-10,120.98405,141.681
2003-03-11,121.14758,141.89
2003-03-12,121.00186,141.741
2003-03-13,119.57129,140.101
2003-03-14,118.73767,139.154
2003-03-17,117.182365,137.409
2003-03-18,117.46832,137.761
2003-03-19,116.312126,136.439
2003-03-20,116.44657,136.615
2003-03-21,115.68435,135.751
2003-03-24,116.54856,136.814
2003-03-25,116.79812,137.123
2003-03-26,116.59804,136.911
2003-03-27,117.00231,137.4
2003-03-28,117.360565,137.836
2003-03-31,119.031425,138.862
2003-04-01,118.582214,138.364
2003-04-02,117.9183,137.619
2003-04-03,117.55182,137.216
2003-04-04,117.48682,137.161
2003-04-07,116.82016,136.453
2003-04-08,117.26406,136.985
2003-04-09,117.24905,136.987
2003-04-10,117.79077,137.632
2003-04-11,117.14003,136.902
2003-04-14,116.97971,136.777
2003-04-15,117.20601,137.058
2003-04-16,117.52311,137.444
2003-04-17,117.80328,137.787
2003-04-21,117.80328,137.868
2003-04-22,117.85733,137.95
2003-04-23,117.363556,137.401
2003-04-24,118.000175,138.155
2003-04-25,118.05813,138.242
2003-04-28,118.03418,138.275
2003-04-29,117.92584,138.17
2003-04-30,117.877914,138.455
2003-05-01,118.62838,139.343
2003-05-02,117.67431,138.259
2003-05-05,117.67431,138.319
2003-05-06,117.68705,138.354
2003-05-07,118.56394,139.388
2003-05-08,118.95949,139.866
2003-05-09,119.01183,139.947
2003-05-12,119.11526,140.126
2003-05-13,119.22002,140.268
2003-05-14,119.0686,140.113
2003-05-15,119.6831,140.843
2003-05-16,120.21303,141.476
2003-05-19,120.62756,142.016
2003-05-20,121.01798,142.488
2003-05-21,121.52363,143.092
2003-05-22,121.51955,143.108
2003-05-23,121.99116,143.673
2003-05-27,121.68942,143.405
2003-05-28,120.50069,142.05
2003-05-29,121.19585,142.874
2003-05-30,120.86289,142.509
2003-06-02,119.688354,141.855
2003-06-03,120.62137,142.974
2003-06-04,120.084724,142.362
2003-06-05,120.84232,143.275
2003-06-06,119.995026,142.297
2003-06-09,121.221596,143.803
2003-06-10,121.20311,143.801
2003-06-11,121.36799,144.016
2003-06-12,121.31193,143.97
2003-06-13,122.20305,145.04
2003-06-16,122.10146,144.981
2003-06-17,121.235664,143.981
2003-06-18,120.27807,142.872
2003-06-19,119.83079,142.366
2003-06-20,119.77722,142.323
2003-06-23,120.03468,142.686
2003-06-24,119.58176,142.173
2003-06-25,119.96549,142.645
2003-06-26,118.676834,141.147
2003-06-27,118.05064,140.429
2003-06-30,117.89443,141.074
2003-07-01,118.02353,141.247
2003-07-02,117.19883,140.29
2003-07-03,116.61917,139.623
2003-07-07,116.80519,139.924
2003-07-08,116.833275,139.977
2003-07-09,116.78325,139.938
2003-07-10,117.44486,140.742
2003-07-11,117.653046,141.009
2003-07-14,117.78247,141.222
2003-07-15,116.68035,139.937
2003-07-16,116.32324,139.534
2003-07-17,115.90948,139.064
2003-07-18,116.06563,139.269
2003-07-21,115.5338,138.699
2003-07-22,115.83817,139.079
2003-07-23,116.21902,139.551
2003-07-24,115.37954,138.576
2003-07-25,116.2516,139.629
2003-07-28,114.965576,138.166
2003-07-29,115.6422,138.988
2003-07-30,115.35629,138.669
2003-07-31,113.71046,137.66
2003-08-01,113.9922,138.017
2003-08-04,114.62892,138.837
2003-08-05,114.174515,138.314
2003-08-06,114.99722,139.317
2003-08-07,115.47539,139.909
2003-08-08,116.24695,140.85
2003-08-11,115.40482,139.904
2003-08-12,115.179306,139.654
2003-08-13,114.07225,138.352
2003-08-14,113.61416,137.824
2003-08-15,114.05658,138.373
2003-08-18,114.24023,138.652
2003-08-19,114.417625,138.884
2003-08-20,113.99675,138.401
2003-08-21,113.823715,138.214
2003-08-22,113.95491,138.391
2003-08-25,113.95491,138.451
2003-08-26,113.87901,138.38
2003-08-27,113.566315,138.026
2003-08-28,113.99357,138.557
2003-08-29,113.7721,138.312
2003-09-02,111.91399,136.831
2003-09-03,111.69401,136.584
2003-09-04,111.88558,136.837
2003-09-05,112.34733,137.417
2003-09-08,112.772026,137.992
2003-09-09,112.10025,137.197
2003-09-10,112.65089,137.885
2003-09-11,112.43827,137.647
2003-09-12,113.547554,139.012
2003-09-15,113.2485,138.71
2003-09-16,112.65459,138.01
2003-09-17,112.548996,137.902
2003-09-18,112.87493,138.317
2003-09-19,113.06511,138.567
2003-09-22,113.09564,138.665
2003-09-23,113.237724,138.857
2003-09-24,113.06631,138.669
2003-09-25,113.152985,138.794
2003-09-26,113.82113,139.625
2003-09-29,113.53937,139.343
2003-09-30,113.23004,139.701
2003-10-01,113.08666,139.546
2003-10-02,111.99655,138.235
2003-10-03,111.3097,137.416
2003-10-06,111.73843,138.0
2003-10-07,111.443504,137.66
2003-10-08,111.23511,137.425
2003-10-09,110.89631,137.031
2003-10-10,111.52366,137.818
2003-10-13,110.74223,136.923
2003-10-14,110.41904,136.548
2003-10-15,110.02147,136.083
2003-10-16,110.23818,136.368
2003-10-17,110.309105,136.474
2003-10-20,110.39,136.633
2003-10-21,110.58569,136.892
2003-10-22,110.09657,136.315
2003-10-23,109.87247,136.061
2003-10-24,109.783585,135.973
2003-10-27,109.443184,135.617
2003-10-28,109.761925,136.026
2003-10-29,109.22103,135.386
2003-10-30,109.152214,135.321
2003-10-31,109.156456,135.768
2003-11-03,108.27019,134.741
2003-11-04,108.8152,135.429
2003-11-05,109.394516,136.159
2003-11-06,108.800125,135.451
2003-11-07,108.645615,135.281
2003-11-10,108.76562,135.488
2003-11-11,108.622284,135.332
2003-11-12,108.84829,135.629
2003-11-13,109.264084,136.158
2003-11-14,109.496635,136.463
2003-11-17,109.84149,136.946
2003-11-18,110.03799,137.206
2003-11-19,109.2383,136.246
2003-11-20,109.228645,136.254
2003-11-21,109.29517,136.356
2003-11-24,108.59586,135.558
2003-11-25,108.36435,135.295
2003-11-26,109.343,136.514
2003-11-28,108.87734,135.983
2003-12-01,108.2921,135.946
2003-12-02,108.25779,135.924
2003-12-03,108.327835,136.031
2003-12-04,108.43912,136.19
2003-12-05,109.54229,137.585
2003-12-08,109.175316,137.188
2003-12-09,109.15077,137.177
2003-12-10,109.64486,137.813
2003-12-11,109.30994,137.416
2003-12-12,110.2156,138.565
2003-12-15,110.3183,138.753
2003-12-16,111.01023,139.636
2003-12-17,111.22892,139.929
2003-12-18,111.11197,139.803
2003-12-19,110.663956,139.264
2003-12-22,110.84093,139.545
2003-12-23,110.96817,139.724
2003-12-24,110.95734,139.731
2003-12-26,110.95734,139.771
2003-12-29,110.89011,139.747
2003-12-30,110.407036,139.165
2003-12-31,110.76855,139.636
2004-01-02,110.168785,138.928
2004-01-05,109.9931,138.77
2004-01-06,110.32475,139.203
2004-01-07,110.54991,139.504
2004-01-08,110.57782,139.559
2004-01-09,111.65444,140.921
2004-01-12,111.880806,141.264
2004-01-13,111.85903,141.257
2004-01-14,111.69582,141.073
2004-01-15,111.48944,140.836
2004-01-16,111.12066,140.396
2004-01-20,111.25075,140.639
2004-01-21,110.93404,140.264
2004-01-22,110.79799,140.115
2004-01-23,111.23247,140.677
2004-01-26,110.39269,139.69
2004-01-27,110.79676,140.214
2004-01-28,110.530716,139.902
2004-01-29,109.67934,138.861
2004-01-30,109.9999,139.281
2004-02-02,109.88702,139.2
2004-02-03,109.879105,139.21
2004-02-04,110.21072,139.645
2004-02-05,110.19526,139.645
2004-02-06,110.53558,140.091
2004-02-09,110.60232,140.234
2004-02-10,110.8154,140.52
2004-02-11,111.13539,140.94
2004-02-12,111.01733,140.813
2004-02-13,111.13149,140.976
2004-02-17,111.117386,141.038
2004-02-18,110.51796,140.31
2004-02-19,109.952515,139.624
2004-02-20,110.02317,139.733
2004-02-23,109.68544,139.371
2004-02-24,110.57593,140.503
2004-02-25,110.63148,140.593
2004-02-26,110.469604,140.411
2004-02-27,110.795586,140.838
2004-03-01,110.38945,140.538
2004-03-02,110.55393,140.766
2004-03-03,109.80041,139.834
2004-03-04,110.16535,140.316
2004-03-05,111.01458,141.41
2004-03-08,111.726166,142.37
2004-03-09,111.99576,142.731
2004-03-10,111.91176,142.645
2004-03-11,112.0184,142.8
2004-03-12,112.07875,142.897
2004-03-15,112.23293,143.153
2004-03-16,111.71622,142.52
2004-03-17,111.76964,142.607
2004-03-18,111.809525,142.678
2004-03-19,111.66869,142.52
2004-03-22,111.817314,142.769
2004-03-23,111.78183,142.745
2004-03-24,111.92064,142.94
2004-03-25,111.82765,142.843
2004-03-26,111.66387,142.656
2004-03-29,110.733215,141.541
2004-03-30,110.788414,141.631
2004-03-31,112.33933,141.976
2004-04-01,112.123055,141.726
2004-04-02,111.03391,140.384
2004-04-05,110.665054,139.985
2004-04-06,110.7385,140.097
2004-04-07,111.01937,140.469
2004-04-08,110.98666,140.449
2004-04-12,110.98666,140.532
2004-04-13,110.101944,139.446
2004-04-14,109.87048,139.177
2004-04-15,110.23069,139.648
2004-04-16,110.64551,140.187
2004-04-19,110.2863,139.8
2004-04-20,109.941086,139.389
2004-04-21,109.78894,139.219
2004-04-22,110.037544,139.551
2004-04-23,109.921486,139.426
2004-04-26,109.70796,139.221
2004-04-27,109.76372,139.312
2004-04-28,109.64364,139.182
2004-04-29,109.63311,139.189
2004-04-30,109.71174,139.531
2004-05-03,109.71174,139.593
2004-05-04,110.003075,139.979
2004-05-05,109.93421,139.913
2004-05-06,109.184135,138.994
2004-05-07,108.4267,138.065
2004-05-10,108.44883,138.155
2004-05-11,108.6416,138.417
2004-05-12,108.380135,138.11
2004-05-13,108.08714,137.763
2004-05-14,108.65497,138.496
2004-05-17,109.1348,139.159
2004-05-18,108.57196,138.474
2004-05-19,108.0553,137.847
2004-05-20,108.178566,138.022
2004-05-21,108.240524,138.121
2004-05-24,107.98198,137.858
2004-05-25,108.19043,138.14
2004-05-26,108.572365,138.639
2004-05-27,108.83644,138.991
2004-05-28,108.35758,138.412
2004-06-01,107.85224,137.853
2004-06-02,107.843994,137.864
2004-06-03,107.93964,138.006
2004-06-04,107.91871,138.0
2004-06-07,108.077614,138.265
2004-06-08,108.2514,138.506
2004-06-09,107.698845,137.826
2004-06-10,108.07949,138.33
2004-06-14,107.76179,138.01
2004-06-15,108.63989,139.145
2004-06-16,108.11871,138.505
2004-06-17,107.96145,138.326
2004-06-18,108.48521,139.011
2004-06-21,108.510185,139.106
2004-06-22,108.2954,138.854
2004-06-23,108.446655,139.067
2004-06-24,108.995705,139.785
2004-06-25,108.767624,139.516
2004-06-28,108.351204,139.05
2004-06-29,108.385284,139.114
2004-06-30,108.56373,139.83
2004-07-01,108.64731,139.957
2004-07-02,109.040085,140.478
2004-07-06,108.91944,140.408
2004-07-07,109.20507,140.792
2004-07-08,109.19426,140.799
2004-07-09,108.994675,140.566
2004-07-12,109.116745,140.784
2004-07-13,108.462105,139.971
2004-07-14,108.66351,140.248
2004-07-15,108.564674,140.143
2004-07-16,109.19866,140.971
2004-07-19,109.110115,140.921
2004-07-20,108.9875,140.786
2004-07-21,108.17898,139.777
2004-07-22,108.572586,140.299
2004-07-23,108.369675,140.061
2004-07-26,108.18257,139.885
2004-07-27,108.06622,139.758
2004-07-28,107.89436,139.56
2004-07-29,107.92117,139.615
2004-07-30,108.718124,140.65
2004-08-02,108.60852,140.73
2004-08-03,108.741844,140.921
2004-08-04,108.89316,141.135
2004-08-05,109.6296,142.096
2004-08-06,110.307335,142.983
2004-08-09,109.91279,142.541
2004-08-10,110.13386,142.844
2004-08-11,109.71365,142.328
2004-08-12,110.14689,142.902
2004-08-13,110.131744,142.904
2004-08-16,109.71544,142.434
2004-08-17,109.86275,142.643
2004-08-18,109.92125,142.739
2004-08-19,109.98225,142.837
2004-08-20,110.17645,143.106
2004-08-23,109.31475,142.068
2004-08-24,109.459305,142.273
2004-08-25,109.88365,142.836
2004-08-26,109.974556,142.973
2004-08-27,109.8544,142.84
2004-08-30,109.8544,142.903
